datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote
2026-05-18 04:00:00+00:00,2118.44,2125.5,2114.24,2124.85,6837.7162,14489194.136955,74966,2842.8841,6024898.481232
2026-05-18 05:00:00+00:00,2124.85,2125.83,2117.0,2118.25,6453.7777,13694366.088451,76384,2562.2965,5437602.503344
2026-05-18 06:00:00+00:00,2118.25,2121.0,2110.0,2119.03,9048.749,19145377.616014,103638,3933.9715,8326248.649327
2026-05-18 07:00:00+00:00,2119.04,2123.99,2112.07,2120.82,9795.7552,20760192.040713,85336,6004.2536,12725810.074459
2026-05-18 08:00:00+00:00,2120.82,2124.05,2117.48,2121.57,6329.8802,13424391.20168,59918,3125.4866,6629517.938783
2026-05-18 09:00:00+00:00,2121.57,2121.93,2116.03,2116.88,4262.8506,9029010.19535,46534,2054.1011,4350507.101517
2026-05-18 10:00:00+00:00,2116.88,2117.59,2112.65,2114.55,6334.9378,13400294.588629,61079,2877.221,6086203.277203
2026-05-18 11:00:00+00:00,2114.56,2139.75,2110.5,2133.9,15910.7319,33844779.194565,151792,9232.0057,19636887.601973
2026-05-18 12:00:00+00:00,2133.9,2157.24,2133.9,2151.01,25623.8435,55029775.087568,224058,12988.4682,27889880.363529
2026-05-18 13:00:00+00:00,2151.02,2151.41,2120.25,2130.91,25177.8551,53733606.4677,300178,10612.4321,22642302.2937
2026-05-18 14:00:00+00:00,2130.9,2130.9,2098.01,2110.32,31644.5594,66921429.034686,360052,14211.0234,30054406.25405
2026-05-18 15:00:00+00:00,2110.32,2111.3,2093.77,2107.48,31279.2744,65745486.56711,310951,14515.1918,30512444.264395
2026-05-18 16:00:00+00:00,2107.49,2111.19,2090.56,2097.71,18252.3444,38341096.842828,208067,7915.2678,16628766.602479
2026-05-18 17:00:00+00:00,2097.71,2110.19,2095.33,2108.21,10461.8463,22031394.234017,133301,4998.8242,10525605.111886
2026-05-18 18:00:00+00:00,2108.21,2109.12,2077.23,2081.32,29604.6277,61833168.590132,240798,14745.9221,30805876.759168
2026-05-18 19:00:00+00:00,2081.31,2128.49,2079.64,2125.07,35288.4271,74442018.201941,374714,19710.8173,41580418.189872
2026-05-18 20:00:00+00:00,2125.07,2131.03,2115.01,2117.61,10615.7607,22551268.556932,121850,5149.9342,10942296.591853
2026-05-18 21:00:00+00:00,2117.62,2142.67,2114.59,2137.38,14324.1322,30532967.539433,135235,8981.96,19142767.551997
2026-05-18 22:00:00+00:00,2137.39,2142.57,2130.5,2135.74,12285.9181,26255628.547256,89872,6521.8313,13939193.61525
2026-05-18 23:00:00+00:00,2135.73,2139.17,2127.75,2130.08,5410.4744,11541151.011703,58213,3185.2443,6795059.357012
2026-05-19 00:00:00+00:00,2130.08,2146.95,2128.44,2135.88,7752.7733,16570928.616165,119518,4723.0934,10095702.82335
2026-05-19 01:00:00+00:00,2135.88,2138.4,2123.71,2124.92,8258.8095,17590048.413004,147525,4480.8575,9543499.490829
2026-05-19 02:00:00+00:00,2124.92,2135.67,2118.6,2123.31,7646.1533,16258655.610139,116903,3868.6562,8228775.348339
2026-05-19 03:00:00+00:00,2123.3,2134.61,2122.06,2131.3,5007.2946,10664610.679894,71933,2729.6409,5814223.097416
2026-05-19 04:00:00+00:00,2131.3,2136.65,2128.22,2133.88,4628.4393,9871687.752876,64420,2424.4215,5171320.094753
2026-05-19 05:00:00+00:00,2133.88,2137.74,2123.61,2135.21,7384.8264,15746666.628301,73037,3578.6573,7631574.630248
2026-05-19 06:00:00+00:00,2135.21,2140.31,2132.71,2137.52,5544.4231,11843699.029957,66096,2808.8369,6000479.145665
2026-05-19 07:00:00+00:00,2137.52,2145.0,2135.29,2140.97,7115.4473,15228997.389074,74307,4088.977,8751453.29519
2026-05-19 08:00:00+00:00,2140.97,2141.4,2131.01,2133.72,7074.3505,15111396.602802,76786,3531.0563,7542676.559633
